DATASET_SIMPLEBAR
SEPARATOR COMMA
DATASET_LABEL,FPKM
214,2.6264950000000002
14,12.774108
278,2.6264950000000002
81,2.6264950000000002
304,2.6264950000000002
292,2.6264950000000002
11,2.6264950000000002
51,2.6264950000000002
118,2.6264950000000002
164,2.6264950000000002
186,2.6264950000000002
195,2.6264950000000002
70,2.6264950000000002
308,2.6264950000000002
173,2.6264950000000002
230,2.6264950000000002
207,2.6264950000000002
307,2.6264950000000002
249,5.498605
141,2.6264950000000002
12,2.6264950000000002
300,2.6264950000000002
187,2.6264950000000002
79,2.6264950000000002
73,2.6264950000000002
144,2.6264950000000002
259,2.6264950000000002
157,2.6264950000000002
122,2.6264950000000002
169,2.6264950000000002
48,2.6264950000000002
102,2.6264950000000002
305,2.6264950000000002
17,2.6264950000000002
99,2.6264950000000002
134,2.6264950000000002
243,2.6264950000000002
197,2.6264950000000002
202,2.6264950000000002
4,2.6264950000000002
158,2.6264950000000002
295,2.6264950000000002
290,2.6264950000000002
54,2.6264950000000002
22,2.6264950000000002
103,2.6264950000000002
215,2.6264950000000002
77,3.9434850000000004
227,2.6264950000000002
296,2.6264950000000002
217,2.6264950000000002
237,2.6264950000000002
287,2.6264950000000002
121,2.6264950000000002
159,2.6264950000000002
61,2.6264950000000002
170,2.6264950000000002
285,2.6264950000000002
182,2.6264950000000002
58,2.6264950000000002
111,558.323985
44,2.6264950000000002
82,2.6264950000000002
282,2.6264950000000002
63,2.6264950000000002
37,2.6264950000000002
216,2.6264950000000002
251,2.6264950000000002
203,2.6264950000000002
66,2.6264950000000002
277,2.6264950000000002
32,2.6264950000000002
293,2.6264950000000002
123,3.769635
90,2.6264950000000002
149,2.6264950000000002
114,2.6264950000000002
224,2.6264950000000002
213,2.6264950000000002
106,2.6264950000000002
91,2.6264950000000002
271,2.6264950000000002
228,2.6264950000000002
50,2.6264950000000002
46,2.6264950000000002
31,2.6264950000000002
55,2.6264950000000002
