DATASET_SIMPLEBAR
SEPARATOR COMMA
DATASET_LABEL,FPKM
123,303.32505499999996
244,303.20226099999996
215,303.20226099999996
256,303.20226099999996
220,303.20226099999996
21,303.20226099999996
129,303.32505499999996
30,303.20226099999996
294,303.20226099999996
55,303.20226099999996
103,303.20226099999996
7,303.20226099999996
241,303.20226099999996
27,304.03601499999996
136,303.20226099999996
204,303.20226099999996
269,303.20226099999996
120,303.20226099999996
301,303.20226099999996
135,303.20226099999996
84,303.20226099999996
234,303.20226099999996
304,303.20226099999996
310,304.080742
227,303.20226099999996
145,303.20226099999996
292,303.20226099999996
105,303.20226099999996
29,303.20226099999996
190,303.20226099999996
201,303.20226099999996
287,303.20226099999996
143,303.20226099999996
100,304.44526099999996
47,303.20226099999996
28,303.20226099999996
128,303.32505499999996
124,303.20226099999996
229,303.20226099999996
2,7.309642199999999
3,7.309642199999999
261,303.20226099999996
48,303.20226099999996
74,303.20226099999996
254,303.20226099999996
49,303.20226099999996
43,303.20226099999996
141,303.20226099999996
200,3499.6032609999997
246,303.32505499999996
162,303.20226099999996
151,303.20226099999996
46,303.20226099999996
69,303.20226099999996
33,303.20226099999996
179,303.20226099999996
106,303.20226099999996
218,303.20226099999996
80,303.20226099999996
155,303.20226099999996
26,303.20226099999996
221,303.20226099999996
122,303.20226099999996
298,303.20226099999996
293,303.20226099999996
189,303.20226099999996
52,303.20226099999996
171,303.20226099999996
78,303.20226099999996
265,303.20226099999996
199,303.20226099999996
